201,master,113,0,0,201-113,2016-05-30_10:31:11,2.5.0,N/A,
200,master,113,0,0,200-113,2016-05-27_18:35:22,2.5.0,N/A,
198,master,113,0,0,198-113,2016-05-27_15:56:45,2.5.0,N/A,
197,master,113,0,0,197-113,2016-05-27_13:46:16,2.5.0,N/A,
196,master,38,0,0,196-38,2016-05-27_13:42:58,2.5.0,N/A,
195,master,38,0,0,195-38,2016-05-26_20:06:07,2.5.0,N/A,
194,master,113,0,0,194-113,2016-05-26_19:57:41,2.5.0,N/A,
193,master,113,0,0,193-113,2016-05-26_17:21:17,2.5.0,N/A,
192,master,38,0,0,192-38,2016-05-26_17:16:40,2.5.0,N/A,
191,master,113,0,0,191-113,2016-05-25_22:44:27,2.5.0,N/A,
0,master,生产,0,0,生产包,2016-05-25_22:42:05,2.5.0,heika-0525-release.ipa,
190,master,backup,0,0,190,2016-05-25_22:06:57,2.5.0,N/A,
188,master,113,0,0,188-113,2016-05-25_19:53:34,2.5.0,N/A,
184,master,38,0,0,183-38,2016-05-25_17:27:30,2.5.0,N/A,
183,master,113,0,0,183-113,2016-05-25_17:09:52,2.5.0,N/A,
0,master,backup,0,0,nginx-first-backup-2,2016-05-25_17:01:21,2.5.0,heika2.5.0_online.ipa,
0,master,backup,0,0,nginx-second-backup-2,2016-05-25_17:00:57,2.5.0,heika2.5.0_backup.ipa,
0,master,backup,0,0,nginx-second-backup-1,2016-05-25_17:00:16,2.3.1,heika2.3.1_backup.ipa,
182,master,38,0,0,182-38,2016-05-25_16:10:56,2.5.0,N/A,
181,master,113,0,0,181-113,2016-05-25_16:00:58,2.5.0,N/A,
179,master,backup,0,0,179-backup,2016-05-25_11:48:08,2.5.0,N/A,
178,master,38,0,0,178-38,2016-05-25_11:43:01,2.5.0,N/A,
177,master,113,0,0,177-113,2016-05-25_11:39:53,2.5.0,N/A,
176,master,113,0,0,176-113,2016-05-24_21:57:16,2.5.0,N/A,
175,master,38,0,0,175-38,2016-05-24_21:50:55,2.5.0,N/A,
0,master,backup,0,0,2.3.1-test,2016-05-24_21:34:35,2.3.1,heika-backup.ipa,
0,master,backup,0,0,2.3.1-test,2016-05-24_21:33:59,2.3.1,heika-backup_old.ipa,
174,master,113,0,0,174-113,2016-05-24_20:25:27,2.5.0,N/A,
173,master,backup,0,0,173-backup,2016-05-24_20:21:12,2.5.0,N/A,
172,master,38,0,0,172-38,2016-05-24_20:17:52,2.5.0,N/A,
170,master,38,0,0,170-38,2016-05-24_15:45:36,2.5.0,N/A,
169,master,113,0,0,169-113,2016-05-24_10:14:46,2.5.0,N/A,
167,master,38,0,0,167-38,2016-05-23_22:18:26,2.5.0,N/A,
166,master,38,0,0,166-38,2016-05-23_13:44:04,2.5.0,N/A,
165,master,113,0,0,165,2016-05-21_21:45:10,2.5.0,N/A,
163,master,113,0,0,163,2016-05-20_20:04:47,2.5.0,N/A,
156,master,113,0,0,156,2016-05-20_10:56:36,2.5.0,N/A,
155,master,113,0,0,155,2016-05-18_20:54:36,2.5.0,N/A,
148,master,113,0,0,148,2016-05-18_10:26:09,2.5.0,N/A,
143,master,113,0,0,143,2016-05-17_10:33:30,2.5.0,N/A,
0,unknown,unknown,0,0,SDK第六个提测包,2016-05-16_17:38:41,Heika_IM,HK_IM_1.1_Beta_20160516.ipa,
0,unknown,unknown,0,0,SDK第六个提测包,2016-05-16_17:27:08,Heika_IM,HK_IM.ipa,
0,master,113,0,0,manual,2016-05-16_11:16:29,2.5.0,heika-develop_manual.ipa,
137,master,113,0,0,137-提供性能测试,2016-05-13_11:17:40,2.5.0,N/A,
136,master,113,0,0,135,2016-05-13_11:07:32,2.5.0,N/A,
0,unKnown,unKnown,0,0,SDK第五个提测包,2016-05-12_14:22:00,Heika_IM,HK_IM_1.1_Beta_20160512.ipa,
0,unKnown,unKnown,0,0,SDK第四个提测包,2016-05-09_10:43:37,Heika_IM,HK_IM_1.1_Beta 20160506.ipa,
0,unKnown,unKnown,0,0,SDK第三个提测包,2016-05-05_19:36:26,Heika_IM,HK_IM_1.1_Beta_20160505.ipa,
0,unknown,unknown,0,0,SDK第二个提测包,2016-04-27_18:18:47,Heika_IM,HK_IM_1.1_Beta_20160427.ipa,
0,unknown,unknown,0,0,SDK第一个提测包,2016-04-26_14:07:17,Heika_IM,HK_IM_1.1_Beta_20160426.ipa,
0,1380_040603,38,0,0,040603_38,2016-04-25_17:46:38,2.3.1,heika_IM_2.3.1_1380_040603_beta-38.ipa,
0,1380_040603,113,0,0,040603_113,2016-04-25_17:45:40,2.3.1,heika_IM_2.3.1_1380_040603_beta-113.ipa,
0,3401_032302,38,0,0,032302_38,2016-04-25_17:39:40,2.3.0,heika_IM_2.3.0_3401_032302_beta-38.ipa,
0,3401_032302,113,0,0,032302_113,2016-04-25_17:38:26,2.3.0,heika_IM_2.3.0_3401_032302_beta-113.ipa,
0,2523_123101,38,0,0,2015123101日,2016-04-25_15:16:44,2.2.0,heika_IM_2.2.0_2523_123101_beta-38.ipa,
0,2522_123003,113,0,0,2015123003,2016-04-25_15:14:06,2.2.0,heika_IM_2.2.0_2522_123003_beta-113.ipa,
