0,master,release,0,0,online-tencent,2016-06-03_19:51:46,2.5.2,heika_2.5.2_20160603_1002_tencent_release_2016-06-03_19_26_15.apk,
0,master,release,0,0,online,2016-06-03_19:50:31,2.5.2,heika_2.5.2_20160603_1000_heika_release_2016-06-03_19_26_15.apk,
209,master,113,0,0,209-113,2016-06-03_19:32:36,2.5.2,N/A,
207,master,release,0,0,207-online,2016-06-03_19:04:16,2.5.1,N/A,
205,master,38,0,0,205-38,2016-06-03_14:06:32,2.5.1,N/A,
204,master,113,0,0,204-113,2016-06-03_13:11:07,2.5.1,N/A,
203,master,release,0,0,203-online,2016-06-03_13:08:31,2.5.1,N/A,
202,master,113,0,0,202-113,2016-06-03_12:28:57,2.5.1,N/A,
201,master,release,0,0,201-online,2016-06-03_12:23:55,2.5.1,N/A,
200,master,113,0,0,200-113,2016-06-03_11:57:54,2.5.1,N/A,
199,master,release,0,0,199-online,2016-06-03_11:52:08,2.5.1,N/A,
198,master,release,0,0,198-release,2016-06-03_11:19:14,2.5.1,N/A,
196,master,38,0,0,196-38,2016-06-03_09:50:53,2.5.1,N/A,
195,master,113,0,0,195-113,2016-06-02_21:56:56,2.5.1,N/A,
193,master,release,0,0,193-online,2016-06-02_21:52:19,2.5.1,N/A,
187,master,38,0,0,187-38,2016-06-01_19:36:36,2.5.1,N/A,
186,master,113,0,0,186-113,2016-06-01_19:02:00,2.5.1,N/A,
185,master,release,0,0,185-release,2016-06-01_18:59:59,2.5.1,N/A,
183,master,38,0,0,183-38,2016-06-01_17:42:22,2.5.0,N/A,
182,master,113,0,0,182-113,2016-06-01_17:37:24,2.5.0,N/A,
181,master,release,0,0,181-online,2016-06-01_11:31:22,2.5.0,N/A,
180,master,release,0,0,180-online,2016-05-31_19:30:52,2.5.0,N/A,
179,master,38,0,0,179-38,2016-05-31_19:13:24,2.5.0,N/A,
178,master,113,0,0,178-113,2016-05-31_19:12:06,2.5.0,N/A,
177,master,release,0,0,177-release,2016-05-31_10:58:56,2.5.0,N/A,
176,master,38,0,0,176-38,2016-05-30_20:20:21,2.5.0,N/A,
175,master,113,0,0,175-113,2016-05-30_20:02:45,2.5.0,N/A,
0,master,train,0,0,小秘书47环境,2016-05-30_15:03:55,2.5.0,heika_2.5.0_20160530_1000_heika_secretary-train.apk,
172,master,38,0,0,172-38,2016-05-30_11:01:27,2.5.0,N/A,
171,master,113,0,0,171-113,2016-05-30_11:00:26,2.5.0,N/A,
0,master,38,0,0,171-38,2016-05-27_16:39:50,2.5.0,heika_2.5.0_20160527_1000_heika_38.apk,
170,master,38,0,0,170-38,2016-05-26_20:04:55,2.5.0,N/A,
169,master,113,0,0,169-113,2016-05-26_19:55:38,2.5.0,N/A,
168,master,backup,0,0,168-backup,2016-05-25_11:46:18,2.5.0,N/A,
167,master,38,0,0,167-38,2016-05-25_11:40:41,2.5.0,N/A,
166,master,113,0,0,166-113,2016-05-25_11:38:49,2.5.0,N/A,
164,master,113,0,0,164-113,2016-05-24_21:12:38,2.5.0,N/A,
0,master,38,0,0,164-38,2016-05-24_20:59:19,2.5.0,heika_2.5.0_20160524_2055_heika_38.apk,
0,master,113,0,0,故意忽略高德定位结果 测试首页天气定位场景,2016-05-24_16:49:10,2.5,heika_2.5.0_20160524_1000_heika_113_gaode_disabled.apk,
0,master,113,0,0,故意忽略高德定位结果 测试首页天气定位场景,2016-05-24_11:06:40,2.5,heika_2.5.0_20160524_1000_heika_113.apk,
160,master,113,0,0,160-113,2016-05-24_10:57:45,2.5.0,N/A,
159,master,38,0,0,159-38,2016-05-24_10:52:03,2.5.0,N/A,
158,master,113,0,0,158-113,2016-05-23_20:33:48,2.5.0,N/A,
157,master,38,0,0,156-38,2016-05-23_20:10:10,2.5.0,N/A,
156,master,38,0,0,156,2016-05-23_14:37:16,2.5.0,N/A,
155,master,113,0,0,155,2016-05-23_11:53:30,2.5.0,N/A,
154,master,113,0,0,154,2016-05-20_20:02:03,2.5.0,N/A,
152,master,113,0,0,152,2016-05-20_10:14:57,2.5.0,N/A,
151,master,113,0,0,151,2016-05-18_20:56:53,2.5.0,N/A,
150,master,113,0,0,150,2016-05-18_10:22:17,2.5.0,N/A,
148,master,113,0,0,148,2016-05-16_20:14:57,2.5.0,N/A,
0,master,113,0,0,munual,2016-05-16_11:04:09,2.5.0,heika_2.5.0_20160516_1051_1000_heika_113_manual.apk,
139,master_2.5.0,113,0,0,139,2016-05-13_11:52:26,2.5.0,N/A,
136,master,113,0,0,136,2016-05-11_14:17:21,2.5.0,N/A,
0,unknown,unknown,0,0,SDK第五个提测包,2016-05-09_19:27:20,Heika_IM,heikaim_20160509_1925.apk,
0,unknown,unknown,0,0,SDK第四个提测包,2016-04-28_12:15:23,Heika_IM,heika_im_20160428_1212.apk,
0,unknown,unknown,0,0,SDK第三个提测包,2016-04-28_11:23:28,Heika_IM,heika_im_20160427_1910.apk,
0,unknown,unknown,0,0,SDK第二个提测包,2016-04-26_14:56:25,Heika_IM,heika_im_20160426_1452.apk,
0,unknown,unknown,0,0,SDK第一个提测包,2016-04-26_14:07:56,Heika_IM,heika_im_20160426_1358.apk,
0,20160323_1847,online,0,0,20160323日online,2016-04-25_17:33:26,2.3.0,heika_2.3.0_20160323_1847_1000_heika_release.apk,
0,20160323_1846,38,0,0,20160323日-38,2016-04-25_17:31:34,2.3.0,heika_2.3.0_20160323_1846_1000_heika_38.apk,
0,20160323_1846,113,0,0,20160323日-113,2016-04-25_17:29:43,2.3.0,heika_2.3.0_20160323_1846_1000_heika_113.apk,
0,20151230_1946,online,0,0,20151230日-online,2016-04-25_16:04:01,2.2.0,heika_2.2.0_20151230_1946_1000_heika_release.apk,
0,20151230_1944,38,0,0,20151230日-38,2016-04-25_16:01:50,2.2.0,heika_2.2.0_20151230_1944_1000_heika_38.apk,
0,20151230_1943_1000,113,0,0,20151230日-113,2016-04-25_15:59:20,2.2.0,heika_2.2.0_20151230_1943_1000_heika_113.apk,
